type,mesh_code,disp,sd
bunka,5439201924,0.08689971202056221,0.2947875710076024
bunka,5439201933,0.02988169129504829,0.17286321556377543
bunka,5439201934,0.032014764178465015,0.17892670057446713
bunka,5439201941,0.05962670101664064,0.24418579200404072
bunka,5439201942,0.07341001118276491,0.27094281902786227
bunka,5439201944,0.05947592903270354,0.24387687268928052
bunka,5439202622,0.1287070970214213,0.35875771353578073
bunka,5439202623,0.1371080699339762,0.3702810688301202
bunka,5439202642,0.12835469551880233,0.3582662355271598
bunka,5439202643,0.13852349922671137,0.3721874517319349
bunka,5439202711,0.11897091648178709,0.34492160918357534
bunka,5439202712,0.1080766881266768,0.32875019106713355
bunka,5439202713,0.11802366245049636,0.34354572104815445
bunka,5439202714,0.10662625223934183,0.32653675480616545
bunka,5439202722,0.08219521531989411,0.28669707937105693
bunka,5439202723,0.09369656488874228,0.3060989462391896
bunka,5439202724,0.07898664777711223,0.2810456329088076
bunka,5439202731,0.11808631065666977,0.34363688779970897
bunka,5439202734,0.10758766631053651,0.32800558884039843
bunka,5439202742,0.07781504809234828,0.2789534873278129
bunka,5439202743,0.09427669297519592,0.30704509925285556
bunka,5439202744,0.07895172325601829,0.2809834928532605
bunka,5439202811,0.0670289358250953,0.2588994704998357
bunka,5439202813,0.06229064212502837,0.2495809330157822
bunka,5439202821,0.03396410584783357,0.18429353175799082
bunka,5439202822,0.019566657535896398,0.13988086908471936
bunka,5439202823,0.023974481132854043,0.1548369501535536
bunka,5439202824,0.006901195888375371,0.08307343671941934
bunka,5439202831,0.06020586388037985,0.24536883233283696
bunka,5439202832,0.04014825303526608,0.20037028980182187
bunka,5439202833,0.06126223604819356,0.24751209273123112
bunka,5439202834,0.041025455879066364,0.20254741637223211
bunka,5439202841,0.018511703782641657,0.1360577222455295
bunka,5439202842,0.0011749911349137835,0.034278143691188756
bunka,5439202843,0.01903604655008049,0.13797118014310267
bunka,5439202844,0.0011929044327726977,0.034538448615603706
bunka,5439202911,0.011503464516476552,0.1072542051225804
bunka,5439202912,0.01300752955238191,0.11405055700162937
bunka,5439202913,7.115528662764126e-5,0.00843535930637464
bunka,5439202921,0.02537901553678152,0.15930792678577396
bunka,5439202922,0.0461047784153389,0.21472023289699296
bunka,5439202923,0.010943244745900792,0.10460996484991662
bunka,5439202924,0.035131281185624565,0.18743340466849703
bunka,5439202931,0.022187786425720866,0.14895565254706136
bunka,5439202933,0.026443598436603766,0.16261487766069796
bunka,5439202934,0.022165774332735946,0.1488817461367778
bunka,5439202942,0.029068292116220223,0.1704942583086604
bunka,5439202943,0.003490227098682822,0.05907814400167648
bunka,5439202944,0.030080536026804522,0.17343741241959454
bunka,5439203721,0.09720480386256901,0.3117768494653973
bunka,5439203722,0.08243923896851398,0.2871223414652959
bunka,5439203812,0.046456937520502305,0.21553871466746363
bunka,5439203813,0.07269522510361501,0.2696205205536385
bunka,5439203814,0.05579005704391724,0.23619918933797643
bunka,5439203821,0.02594511562651718,0.1610748758389004
bunka,5439203823,0.0382461328949225,0.1955661854588428
bunka,5439203824,0.022611315376186703,0.15037059345559126
bunka,5439203841,0.0538641829929064,0.23208658512052435
bunka,5439203842,0.04220717670570983,0.20544385292753306
bunka,5439203844,0.06277181628289738,0.25054304277488404
bunka,5439203912,2.4324729878065447e-4,0.015596387363125297
bunka,5439203913,0.013576199153203749,0.11651694792262518
bunka,5439203914,0.015475168311630145,0.12439922954596683
bunka,5439203922,0.03867424309816527,0.1966576799877525
bunka,5439203931,0.03620241092208812,0.19026931156150254
bunka,5439203932,0.03908006652263679,0.19768678894310765
bunka,5439203942,0.0710640730979027,0.2665784558022323
bunka,5439203944,0.08994269186097119,0.299904471225374
bunka,5439204824,0.10115075845813967,0.31804207026451653
bunka,5439204843,0.13395178003930747,0.3659942349809727
bunka,5439204913,0.1014228219064691,0.31846949917765927
bunka,5439204914,0.10572162720313286,0.32514862325271016
bunka,5439204931,0.1195286217274759,0.34572911611184254
bunka,5439204932,0.12406989084321923,0.35223556158232977
bunka,5439204941,0.1318724820566618,0.36314250929443914
bunka,5439210011,0.1467041209431722,0.3830197396260044
bunka,5439210024,0.16760941641801452,0.40940129020072047
bunka,5439210031,0.13044181438702007,0.3611672941823776
bunka,5439210033,0.12127386495354164,0.34824397331977136
bunka,5439210034,0.13287044831481992,0.3645139891894684
bunka,5439210042,0.16278846418776702,0.4034705245588171
bunka,5439210112,0.1910152182790411,0.43705287812693916
bunka,5439210113,0.1779139325711665,0.4217984501763449
bunka,5439210114,0.1881857571112789,0.4338038233018226
