type,mesh_code,disp,sd
sports,5439217923,0.038413877,0.195994585
sports,5439217931,0.039384988,0.198456514
sports,5439217932,0.038617111,0.196512368
sports,5439217934,0.038012657,0.194968349
sports,5439217941,0.037915635,0.194719374
sports,5439217943,0.037382029,0.193344326
sports,5439218244,0.02257845,0.150261271
sports,5439218311,0.022708694,0.15069404
sports,5439218312,0.023668032,0.15384418
sports,5439218314,0.025397753,0.159366725
sports,5439218321,0.024325878,0.155967553
sports,5439218322,0.024605496,0.156861392
sports,5439218323,0.026580099,0.163034044
sports,5439218324,0.025552249,0.15985071
sports,5439218331,0.025148148,0.158581678
sports,5439218332,0.030405778,0.174372527
sports,5439218333,0.027285291,0.165182598
sports,5439218334,0.038967246,0.197401232
sports,5439218341,0.035217094,0.187662181
sports,5439218342,0.031099799,0.176351351
sports,5439218343,0.062554827,0.250109629
sports,5439218344,0.044886986,0.21186549
sports,5439218411,0.025184381,0.158695876
sports,5439218412,0.026745081,0.163539234
sports,5439218413,0.024043367,0.155059237
sports,5439218414,0.024078129,0.155171289
sports,5439218421,0.029329724,0.171259229
sports,5439218422,0.032570038,0.18047171
sports,5439218423,0.025732285,0.160412859
sports,5439218424,0.028393224,0.168502891
sports,5439218431,0.024635591,0.156957291
sports,5439218432,0.022175319,0.148913796
sports,5439218433,0.026271571,0.162085074
sports,5439218434,0.020579117,0.143454233
sports,5439218441,0.022694247,0.1506461
sports,5439218442,0.024778106,0.157410628
sports,5439218443,0.020007637,0.141448355
sports,5439218444,0.02162056,0.147039315
sports,5439218511,0.035992883,0.189717904
sports,5439218512,0.039159295,0.197887075
sports,5439218513,0.031464875,0.177383413
sports,5439218514,0.034476063,0.185677309
sports,5439218521,0.041740892,0.204305879
sports,5439218522,0.043568514,0.208730721
sports,5439218523,0.03709502,0.192600674
sports,5439218524,0.03913767,0.197832428
sports,5439218531,0.027549232,0.165979613
sports,5439218532,0.030442302,0.174477226
sports,5439218533,0.024176654,0.155488437
sports,5439218534,0.026996226,0.164305281
sports,5439218541,0.033091982,0.181912017
sports,5439218542,0.035293418,0.187865425
sports,5439218543,0.02967432,0.172262357
sports,5439218544,0.03199053,0.178858967
sports,5439218611,0.044634641,0.211269119
sports,5439218612,0.045047404,0.212243737
sports,5439218613,0.040555121,0.201383022
sports,5439218614,0.041397214,0.203463053
sports,5439218621,0.044965262,0.212050141
sports,5439218623,0.041766449,0.204368415
sports,5439218624,0.041778987,0.204399089
sports,5439218631,0.036969962,0.192275745
sports,5439218632,0.03813522,0.195282411
sports,5439218633,0.033853505,0.18399322
sports,5439218641,0.038854819,0.197116257
sports,5439218642,0.039215103,0.198028037
sports,5439218643,0.036241909,0.190373078
sports,5439218712,0.043169572,0.207772885
sports,5439218714,0.04113718,0.202823027
sports,5439218721,0.04237302,0.205847078
sports,5439218722,0.041566682,0.203879087
sports,5439218723,0.040632571,0.201575223
sports,5439218724,0.040072571,0.200181344
sports,5439218731,0.039302364,0.198248237
sports,5439218741,0.038944837,0.197344463
sports,5439218742,0.038607376,0.196487597
sports,5439218811,0.040775967,0.201930598
sports,5439218833,0.036971818,0.19228057
sports,5439218834,0.036696025,0.191562066
sports,5439218842,0.036909675,0.192118908
sports,5439218843,0.036386109,0.190751434
sports,5439218844,0.036056536,0.189885586
sports,5439218913,0.037230376,0.192951745
sports,5439218923,0.036238051,0.190362945
sports,5439218931,0.036474875,0.190983965
sports,5439218932,0.036051319,0.18987185
sports,5439218933,0.035717744,0.188991386
sports,5439218934,0.035377165,0.188088184
sports,5439219221,0.020248791,0.142298247
sports,5439219222,0.022491592,0.149971971
sports,5439219224,0.021644167,0.147119566
sports,5439219241,0.019044705,0.138002556
sports,5439219242,0.020300056,0.142478264
sports,5439219243,0.018299932,0.135277241
sports,5439219244,0.018914465,0.137529871
sports,5439219311,0.027830954,0.166826119
sports,5439219312,0.042666894,0.206559663
sports,5439219313,0.025773566,0.160541476
sports,5439219314,0.034566428,0.185920489
sports,5439219321,0.100414902,0.316883105
sports,5439219322,0.05291646,0.23003578
sports,5439219323,0.046020261,0.214523335
sports,5439219324,0.034995486,0.187070804
sports,5439219331,0.022586455,0.150287907
sports,5439219332,0.025855693,0.160797055
sports,5439219333,0.019805379,0.140731587
sports,5439219334,0.020487869,0.14313584
sports,5439219341,0.027221917,0.164990658
sports,5439219342,0.022137799,0.148787766
sports,5439219343,0.019612037,0.140042983
sports,5439219344,0.016435777,0.128202095
sports,5439219411,0.025566077,0.159893955
sports,5439219412,0.018428246,0.135750675
sports,5439219413,0.020714697,0.143926011
sports,5439219414,0.015560727,0.124742641
sports,5439219421,0.01740481,0.131927291
sports,5439219422,0.018821343,0.137190901
sports,5439219423,0.014977069,0.122380834
sports,5439219424,0.016432042,0.128187525
sports,5439219431,0.015890916,0.126059175
sports,5439219432,0.014799243,0.121652141
sports,5439219433,0.015180697,0.123209973
sports,5439219434,0.037850411,0.194551821
sports,5439219441,0.013990687,0.118282233
sports,5439219442,0.014767068,0.121519827
sports,5439219443,0.01669096,0.129193498
sports,5439219444,0.014072778,0.11862874
sports,5439219511,0.021295232,0.14592886
sports,5439219512,0.024094219,0.155223128
sports,5439219513,0.018917453,0.137540733
sports,5439219514,0.021722867,0.147386795
sports,5439219521,0.026799004,0.163704013
sports,5439219522,0.029191259,0.170854496
sports,5439219523,0.024438022,0.156326653
sports,5439219524,0.026864246,0.163903162
sports,5439219531,0.017131002,0.130885455
sports,5439219532,0.019894117,0.141046508
sports,5439219533,0.016007236,0.126519704
sports,5439219541,0.022572386,0.150241093
sports,5439219542,0.024980713,0.15805288
sports,5439219611,0.031179401,0.176576899
sports,5439219613,0.028921305,0.170062649
sports,5439219633,0.025539779,0.159811698
sports,5439219634,0.02726008,0.165106269
sports,5439219641,0.030163225,0.173675632
sports,5439219644,0.029829044,0.172710869
sports,5439219712,0.035662092,0.188844095
sports,5439219713,0.033613724,0.183340459
sports,5439219714,0.034105584,0.184676972
sports,5439219721,0.035821715,0.189266255
sports,5439219724,0.034585139,0.185970803
sports,5439219731,0.032084366,0.179121092
sports,5439219743,0.031953436,0.178755242
sports,5439219744,0.032329254,0.179803377
sports,5439219811,0.035777809,0.189150229
sports,5439219812,0.035635596,0.188773928
sports,5439219813,0.034643781,0.186128399
sports,5439219821,0.03544318,0.188263591
sports,5439219823,0.034531529,0.185826609
sports,5439219824,0.034398444,0.185468174
sports,5439219831,0.033578108,0.183243302
sports,5439219842,0.033609304,0.183328405
sports,5439219844,0.03285465,0.181258516
sports,5439219914,0.034044075,0.184510367
sports,5439219931,0.033518621,0.183080914
sports,5439310212,0.01757129,0.132556741
sports,5439310221,0.01763539,0.132798306
sports,5439310222,0.017777928,0.133333898
sports,5439310223,0.017122133,0.130851568
sports,5439310224,0.016976502,0.130293906
sports,5439310242,0.016484618,0.128392439
sports,5439310311,0.017872693,0.133688793
sports,5439310312,0.017558858,0.132509841
sports,5439310313,0.016690717,0.129192556
sports,5439310314,0.016066999,0.126755666
sports,5439310321,0.016317536,0.127740111
sports,5439310322,0.0143203,0.119667457
sports,5439310331,0.016054278,0.126705479
sports,5439310412,0.027881667,0.166978044
sports,5439310414,0.014530981,0.120544519
sports,5439310421,0.016481533,0.128380424
sports,5439310422,0.013878644,0.117807656
sports,5439310423,0.013819233,0.117555234
sports,5439310424,0.013846408,0.117670761
sports,5439310432,0.01305597,0.114262725
sports,5439310433,0.013402507,0.115769199
sports,5439310434,0.013385693,0.115696557
sports,5439310441,0.01333506,0.115477529
sports,5439310442,0.014131185,0.118874663
sports,5439310443,0.013795556,0.117454484
sports,5439310444,0.014666765,0.121106422
sports,5439310511,0.015479225,0.124415532
sports,5439310512,0.017833247,0.133541181
sports,5439310514,0.017463807,0.132150698
sports,5439310521,0.020210386,0.142163236
sports,5439310522,0.022405018,0.149683059
sports,5439310531,0.015585425,0.1248416
sports,5439310532,0.017390265,0.131872155
sports,5439310533,0.015958931,0.126328664
sports,5439310611,0.024349413,0.156042984
sports,5439310612,0.026025707,0.16132485
sports,5439310613,0.023439243,0.153098802
sports,5439310712,0.030309754,0.174096967
sports,5439310721,0.030896763,0.17577475
sports,5439310722,0.031342492,0.17703811
sports,5439311321,0.014745227,0.121429928
sports,5439311322,0.014285484,0.119521896
sports,5439311323,0.015112316,0.122932158
sports,5439311324,0.01481436,0.121714254
sports,5439311341,0.015532016,0.124627509
sports,5439311342,0.015354142,0.123911834
sports,5439311343,0.015966613,0.126359062
sports,5439311411,0.014023717,0.118421774
sports,5439311412,0.014076108,0.118642773
sports,5439311421,0.014499808,0.12041515
sports,5439311422,0.015298586,0.123687451
sports,5439311423,0.015221197,0.123374216
sports,5439311424,0.015931782,0.126221163
sports,5439311511,0.016415141,0.128121588
sports,5439311614,0.022880505,0.151263033
sports,5439311623,0.023942424,0.154733396
sports,5439311624,0.024903163,0.157807362
sports,5439311632,0.022637871,0.150458867
sports,5439311641,0.023613157,0.153665732
sports,5439312312,0.01650074,0.128455205
sports,5439312321,0.01639538,0.128044445
super,5439104543,0.018590812,0.136348127
super,5439104631,0.018590812,0.136348127
super,5439104633,0.018590812,0.136348127
super,5439105512,0.018590812,0.136348127
super,5439105611,0.018590812,0.136348127
super,5439105613,0.018590812,0.136348127
super,5439105631,0.018590812,0.136348127
super,5439105634,0.018590812,0.136348127
super,5439106524,0.018590812,0.136348127
super,5439106534,0.018590812,0.136348127
super,5439106612,0.018590812,0.136348127
super,5439106634,0.018590812,0.136348127
super,5439107621,0.018590812,0.136348127
super,5439107644,0.018590812,0.136348127
super,5439108622,0.018590812,0.136348127
super,5439108624,0.018590812,0.136348127
super,5439108711,0.018590812,0.136348127
super,5439108743,0.018590812,0.136348127
super,5439108744,0.018590812,0.136348127
super,5439109614,0.018590812,0.136348127
super,5439109624,0.018590812,0.136348127
super,5439109713,0.018590812,0.136348127
super,5439109722,0.018590812,0.136348127
super,5439109724,0.018590812,0.136348127
super,5439109731,0.018590812,0.136348127
super,5439109813,0.018590812,0.136348127
super,5439109821,0.018590812,0.136348127
super,5439109831,0.018590812,0.136348127
super,5439109833,0.018590812,0.136348127
super,5439109844,0.018590812,0.136348127
super,5439109924,0.018590812,0.136348127
super,5439109933,0.018590812,0.136348127
super,5439109934,0.018590812,0.136348127
super,5439109942,0.018590812,0.136348127
super,5439109944,0.018590812,0.136348127
super,5439119013,0.018590812,0.136348127
super,5439119031,0.018590812,0.136348127
super,5439119033,0.018590812,0.136348127
super,5439119131,0.018590812,0.136348127
super,5439119133,0.018590812,0.136348127
super,5439200812,0.018590812,0.136348127
super,5439200821,0.018590812,0.136348127
super,5439200822,0.018590812,0.136348127
super,5439200824,0.018590812,0.136348127
super,5439200842,0.018590812,0.136348127
super,5439200911,0.018590812,0.136348127
super,5439200913,0.018590812,0.136348127
super,5439200922,0.018590812,0.136348127
super,5439200924,0.018590812,0.136348127
super,5439200931,0.018590812,0.136348127
super,5439200932,0.018590812,0.136348127
super,5439200933,0.018590812,0.136348127
super,5439200934,0.018590812,0.136348127
super,5439200941,0.018590812,0.136348127
super,5439200942,0.018590812,0.136348127
super,5439200943,0.018590812,0.136348127
super,5439200944,0.018590812,0.136348127
super,5439201624,0.018590812,0.136348127
super,5439201641,0.018590812,0.136348127
super,5439201734,0.018590812,0.136348127
super,5439201742,0.018590812,0.136348127
super,5439201744,0.018590812,0.136348127
super,5439201824,0.018590812,0.136348127
super,5439201832,0.018590812,0.136348127
super,5439201834,0.018590812,0.136348127
super,5439201842,0.018590812,0.136348127
super,5439201844,0.018590812,0.136348127
super,5439201912,0.018590812,0.136348127
super,5439201913,0.018590812,0.136348127
super,5439201914,0.018590812,0.136348127
super,5439201923,0.018590812,0.136348127
super,5439201924,0.018590812,0.136348127
super,5439201933,0.018590812,0.136348127
super,5439201934,0.018590812,0.136348127
super,5439201941,0.018590812,0.136348127
super,5439201942,0.018590812,0.136348127
super,5439201944,0.018590812,0.136348127
super,5439202622,0.018590812,0.136348127
super,5439202623,0.018590812,0.136348127
super,5439202642,0.018590812,0.136348127
super,5439202643,0.018590812,0.136348127
super,5439202711,0.018590812,0.136348127
super,5439202712,0.018590812,0.136348127
super,5439202713,0.018590812,0.136348127
super,5439202714,0.018590812,0.136348127
super,5439202722,0.018590812,0.136348127
super,5439202723,0.018590812,0.136348127
super,5439202724,0.018590812,0.136348127
super,5439202731,0.018590812,0.136348127
super,5439202734,0.018590812,0.136348127
super,5439202742,0.018590812,0.136348127
super,5439202743,0.018590812,0.136348127
super,5439202744,0.018590812,0.136348127
super,5439202811,0.018590812,0.136348127
super,5439202813,0.018590812,0.136348127
super,5439202821,0.018590812,0.136348127
super,5439202822,0.018590812,0.136348127
super,5439202823,0.018590812,0.136348127
super,5439202824,0.018590812,0.136348127
super,5439202831,0.018590812,0.136348127
super,5439202832,0.018590812,0.136348127
super,5439202833,0.018590812,0.136348127
super,5439202834,0.018590812,0.136348127
super,5439202841,0.018590812,0.136348127
super,5439202842,0.018590812,0.136348127
super,5439202843,0.018590812,0.136348127
super,5439202844,0.018590812,0.136348127
super,5439202911,0.018590812,0.136348127
super,5439202912,0.018590812,0.136348127
super,5439202913,0.018590812,0.136348127
super,5439202921,0.018590812,0.136348127
super,5439202922,0.018590812,0.136348127
super,5439202923,0.018590812,0.136348127
super,5439202924,0.018590812,0.136348127
super,5439202931,0.018590812,0.136348127
super,5439202933,0.018590812,0.136348127
super,5439202934,0.018590812,0.136348127
super,5439202942,0.018590812,0.136348127
super,5439202943,0.018590812,0.136348127
super,5439202944,0.018590812,0.136348127
super,5439203721,0.018590812,0.136348127
super,5439203722,0.018590812,0.136348127
super,5439203812,0.018590812,0.136348127
super,5439203813,0.018590812,0.136348127
super,5439203814,0.018590812,0.136348127
super,5439203821,0.018590812,0.136348127
super,5439203823,0.018590812,0.136348127
super,5439203824,0.018590812,0.136348127
super,5439203841,0.018590812,0.136348127
super,5439203842,0.018590812,0.136348127
super,5439203844,0.018590812,0.136348127
super,5439203912,0.018590812,0.136348127
super,5439203913,0.018590812,0.136348127
super,5439203914,0.018590812,0.136348127
super,5439203922,0.018590812,0.136348127
super,5439203931,0.018590812,0.136348127
super,5439203932,0.018590812,0.136348127
super,5439203942,0.018590812,0.136348127
super,5439203944,0.018590812,0.136348127
super,5439204824,0.018590812,0.136348127
super,5439204843,0.018590812,0.136348127
super,5439204913,0.018590812,0.136348127
super,5439204914,0.018590812,0.136348127
super,5439204931,0.018590812,0.136348127
super,5439204932,0.018590812,0.136348127
super,5439204941,0.018590812,0.136348127
super,5439210011,0.018590812,0.136348127
super,5439210024,0.018590812,0.136348127
super,5439210031,0.018590812,0.136348127
super,5439210033,0.018590812,0.136348127
super,5439210034,0.018590812,0.136348127
super,5439210042,0.018590812,0.136348127
super,5439210112,0.018590812,0.136348127
super,5439210113,0.018590812,0.136348127
super,5439210114,0.018590812,0.136348127
super,5439210131,0.018590812,0.136348127
super,5439210132,0.018590812,0.136348127
super,5439210133,0.018590812,0.136348127
super,5439210134,0.018590812,0.136348127
super,5439210213,0.018590812,0.136348127
super,5439211011,0.018590812,0.136348127
super,5439211012,0.018590812,0.136348127
super,5439211013,0.018590812,0.136348127
super,5439211014,0.018590812,0.136348127
super,5439211023,0.018590812,0.136348127
super,5439211031,0.018590812,0.136348127
super,5439211032,0.018590812,0.136348127
super,5439211033,0.018590812,0.136348127
super,5439211034,0.018590812,0.136348127
super,5439211041,0.018590812,0.136348127
super,5439211042,0.018590812,0.136348127
super,5439211043,0.018590812,0.136348127
super,5439211044,0.018590812,0.136348127
super,5439211111,0.018590812,0.136348127
super,5439211112,0.018590812,0.136348127
super,5439211122,0.018590812,0.136348127
super,5439211133,0.018590812,0.136348127
super,5439211134,0.018590812,0.136348127
super,5439211212,0.018590812,0.136348127
super,5439212011,0.018590812,0.136348127
super,5439212012,0.018590812,0.136348127
super,5439212013,0.018590812,0.136348127
super,5439212014,0.018590812,0.136348127
super,5439212021,0.018590812,0.136348127
super,5439212022,0.018590812,0.136348127
super,5439212023,0.018590812,0.136348127
super,5439212024,0.018590812,0.136348127
super,5439212031,0.018590812,0.136348127
super,5439212032,0.018590812,0.136348127
super,5439212033,0.018590812,0.136348127
super,5439212034,0.018590812,0.136348127
super,5439212041,0.018590812,0.136348127
super,5439212042,0.018590812,0.136348127
super,5439212043,0.018590812,0.136348127
super,5439212044,0.018590812,0.136348127
super,5439212111,0.018590812,0.136348127
super,5439212112,0.018590812,0.136348127
super,5439212113,0.018590812,0.136348127
super,5439212114,0.018590812,0.136348127
super,5439212121,0.018590812,0.136348127
super,5439212122,0.018590812,0.136348127
super,5439212123,0.018590812,0.136348127
super,5439212124,0.018590812,0.136348127
super,5439212131,0.018590812,0.136348127
super,5439212132,0.018590812,0.136348127
super,5439212133,0.018590812,0.136348127
super,5439212134,0.018590812,0.136348127
super,5439212141,0.018590812,0.136348127
super,5439212142,0.018590812,0.136348127
super,5439212143,0.018590812,0.136348127
super,5439212144,0.018590812,0.136348127
super,5439212211,0.018590812,0.136348127
super,5439212213,0.018590812,0.136348127
super,5439212214,0.018590812,0.136348127
super,5439212231,0.018590812,0.136348127
super,5439212232,0.018590812,0.136348127
super,5439212233,0.018590812,0.136348127
super,5439212243,0.018590812,0.136348127
super,5439213011,0.018590812,0.136348127
super,5439213012,0.018590812,0.136348127
super,5439213013,0.018590812,0.136348127
super,5439213014,0.018590812,0.136348127
super,5439213021,0.018590812,0.136348127
super,5439213022,0.018590812,0.136348127
super,5439213023,0.018590812,0.136348127
super,5439213024,0.018590812,0.136348127
super,5439213031,0.018590812,0.136348127
super,5439213032,0.018590812,0.136348127
super,5439213034,0.018590812,0.136348127
super,5439213041,0.018590812,0.136348127
super,5439213042,0.018590812,0.136348127
super,5439213043,0.018590812,0.136348127
super,5439213044,0.018590812,0.136348127
super,5439213111,0.018590812,0.136348127
super,5439213112,0.018590812,0.136348127
super,5439213113,0.018590812,0.136348127
super,5439213114,0.018590812,0.136348127
super,5439213121,0.018590812,0.136348127
super,5439213122,0.018590812,0.136348127
super,5439213131,0.018590812,0.136348127
super,5439213132,0.018590812,0.136348127
super,5439213133,0.018590812,0.136348127
super,5439213213,0.018590812,0.136348127
super,5439213214,0.018590812,0.136348127
super,5439213222,0.018590812,0.136348127
super,5439214012,0.018590812,0.136348127
super,5439214014,0.018590812,0.136348127
super,5439214021,0.018590812,0.136348127
super,5439214022,0.018590812,0.136348127
super,5439214024,0.018590812,0.136348127
super,5439214031,0.018590812,0.136348127
super,5439214033,0.018590812,0.136348127
super,5439214034,0.018590812,0.136348127
super,5439214043,0.018590812,0.136348127
super,5439214111,0.018590812,0.136348127
super,5439214113,0.018590812,0.136348127
super,5439214122,0.018590812,0.136348127
super,5439214123,0.018590812,0.136348127
super,5439214124,0.018590812,0.136348127
super,5439214132,0.018590812,0.136348127
super,5439214141,0.018590812,0.136348127
super,5439214143,0.018590812,0.136348127
super,5439214144,0.018590812,0.136348127
super,5439214211,0.018590812,0.136348127
super,5439214213,0.018590812,0.136348127
super,5439214214,0.018590812,0.136348127
super,5439214223,0.018590812,0.136348127
super,5439214231,0.018590812,0.136348127
super,5439214232,0.018590812,0.136348127
super,5439214233,0.018590812,0.136348127
super,5439214241,0.018590812,0.136348127
super,5439214242,0.018590812,0.136348127
super,5439214333,0.018590812,0.136348127
super,5439214543,0.018590812,0.136348127
super,5439215011,0.018590812,0.136348127
super,5439215012,0.018590812,0.136348127
super,5439215014,0.018590812,0.136348127
super,5439215021,0.018590812,0.136348127
super,5439215022,0.018590812,0.136348127
super,5439215023,0.018590812,0.136348127
super,5439215032,0.018590812,0.136348127
super,5439215033,0.018590812,0.136348127
super,5439215042,0.018590812,0.136348127
super,5439215044,0.018590812,0.136348127
super,5439215111,0.018590812,0.136348127
super,5439215112,0.018590812,0.136348127
super,5439215113,0.018590812,0.136348127
super,5439215121,0.018590812,0.136348127
super,5439215122,0.018590812,0.136348127
super,5439215123,0.018590812,0.136348127
super,5439215124,0.018590812,0.136348127
super,5439215133,0.018590812,0.136348127
super,5439215143,0.018590812,0.136348127
super,5439215211,0.018590812,0.136348127
super,5439215213,0.018590812,0.136348127
super,5439215214,0.018590812,0.136348127
super,5439215223,0.018590812,0.136348127
super,5439215224,0.018590812,0.136348127
super,5439215232,0.018590812,0.136348127
super,5439215241,0.018590812,0.136348127
super,5439215242,0.018590812,0.136348127
super,5439215243,0.018590812,0.136348127
super,5439215311,0.018590812,0.136348127
super,5439215312,0.018590812,0.136348127
super,5439215313,0.018590812,0.136348127
super,5439215314,0.018590812,0.136348127
super,5439215331,0.018590812,0.136348127
super,5439215332,0.018590812,0.136348127
super,5439215333,0.018590812,0.136348127
super,5439215422,0.018590812,0.136348127
super,5439215424,0.018590812,0.136348127
super,5439215443,0.018590812,0.136348127
super,5439215444,0.018590812,0.136348127
super,5439215511,0.018590812,0.136348127
super,5439215531,0.018590812,0.136348127
super,5439215532,0.018590812,0.136348127
super,5439215533,0.018590812,0.136348127
super,5439215534,0.018590812,0.136348127
super,5439216022,0.018590812,0.136348127
super,5439216112,0.018590812,0.136348127
super,5439216121,0.018590812,0.136348127
super,5439216133,0.018590812,0.136348127
super,5439216134,0.018590812,0.136348127
super,5439216141,0.018590812,0.136348127
super,5439216143,0.018590812,0.136348127
super,5439216144,0.018590812,0.136348127
super,5439216232,0.018590812,0.136348127
super,5439216233,0.018590812,0.136348127
super,5439216234,0.018590812,0.136348127
super,5439216241,0.018590812,0.136348127
super,5439216243,0.018590812,0.136348127
super,5439216313,0.018590812,0.136348127
super,5439216314,0.018590812,0.136348127
super,5439216323,0.018590812,0.136348127
super,5439216332,0.018590812,0.136348127
super,5439216334,0.018590812,0.136348127
super,5439216341,0.018590812,0.136348127
super,5439216342,0.018590812,0.136348127
super,5439216344,0.018590812,0.136348127
super,5439216422,0.018590812,0.136348127
super,5439216424,0.018590812,0.136348127
super,5439216431,0.018590812,0.136348127
super,5439216432,0.018590812,0.136348127
super,5439216433,0.018590812,0.136348127
super,5439216434,0.018590812,0.136348127
super,5439216442,0.018590812,0.136348127
super,5439216443,0.018590812,0.136348127
super,5439216444,0.018590812,0.136348127
super,5439216511,0.018590812,0.136348127
super,5439216512,0.018590812,0.136348127
super,5439216513,0.018590812,0.136348127
super,5439216514,0.018590812,0.136348127
super,5439216531,0.018590812,0.136348127
super,5439216532,0.018590812,0.136348127
super,5439216533,0.018590812,0.136348127
super,5439216534,0.018590812,0.136348127
super,5439216541,0.018590812,0.136348127
super,5439216542,0.018590812,0.136348127
super,5439216543,0.018590812,0.136348127
super,5439216544,0.018590812,0.136348127
super,5439216631,0.018590812,0.136348127
super,5439216632,0.018590812,0.136348127
super,5439216633,0.018590812,0.136348127
super,5439216634,0.018590812,0.136348127
super,5439216643,0.018590812,0.136348127
super,5439216644,0.018590812,0.136348127
super,5439217121,0.018590812,0.136348127
super,5439217122,0.018590812,0.136348127
super,5439217124,0.018590812,0.136348127
super,5439217211,0.018590812,0.136348127
super,5439217212,0.018590812,0.136348127
super,5439217213,0.018590812,0.136348127
super,5439217221,0.018590812,0.136348127
super,5439217222,0.018590812,0.136348127
super,5439217223,0.018590812,0.136348127
super,5439217224,0.018590812,0.136348127
super,5439217231,0.018590812,0.136348127
super,5439217234,0.018590812,0.136348127
super,5439217242,0.018590812,0.136348127
super,5439217311,0.018590812,0.136348127
super,5439217312,0.018590812,0.136348127
super,5439217313,0.018590812,0.136348127
super,5439217314,0.018590812,0.136348127
super,5439217321,0.018590812,0.136348127
super,5439217322,0.018590812,0.136348127
super,5439217323,0.018590812,0.136348127
super,5439217324,0.018590812,0.136348127
super,5439217331,0.018590812,0.136348127
super,5439217332,0.018590812,0.136348127
super,5439217333,0.018590812,0.136348127
super,5439217334,0.018590812,0.136348127
super,5439217341,0.018590812,0.136348127
super,5439217342,0.018590812,0.136348127
super,5439217343,0.018590812,0.136348127
super,5439217344,0.018590812,0.136348127
super,5439217411,0.018590812,0.136348127
super,5439217412,0.018590812,0.136348127
super,5439217413,0.018590812,0.136348127
super,5439217414,0.018590812,0.136348127
super,5439217421,0.018590812,0.136348127
super,5439217422,0.018590812,0.136348127
super,5439217423,0.018590812,0.136348127
super,5439217424,0.018590812,0.136348127
super,5439217431,0.018590812,0.136348127
super,5439217432,0.018590812,0.136348127
super,5439217433,0.018590812,0.136348127
super,5439217434,0.018590812,0.136348127
super,5439217441,0.018590812,0.136348127
super,5439217442,0.018590812,0.136348127
super,5439217443,0.018590812,0.136348127
super,5439217444,0.018590812,0.136348127
super,5439217512,0.018590812,0.136348127
super,5439217513,0.018590812,0.136348127
super,5439217514,0.018590812,0.136348127
super,5439217521,0.018590812,0.136348127
super,5439217522,0.018590812,0.136348127
super,5439217523,0.018590812,0.136348127
super,5439217524,0.018590812,0.136348127
super,5439217531,0.018590812,0.136348127
super,5439217532,0.018590812,0.136348127
super,5439217533,0.018590812,0.136348127
super,5439217534,0.018590812,0.136348127
super,5439217541,0.018590812,0.136348127
super,5439217542,0.018590812,0.136348127
super,5439217543,0.018590812,0.136348127
super,5439217544,0.018590812,0.136348127
super,5439217611,0.018590812,0.136348127
super,5439217612,0.018590812,0.136348127
super,5439217613,0.018590812,0.136348127
super,5439217614,0.018590812,0.136348127
super,5439217621,0.018590812,0.136348127
super,5439217622,0.018590812,0.136348127
super,5439217623,0.018590812,0.136348127
super,5439217624,0.018590812,0.136348127
super,5439217631,0.018590812,0.136348127
super,5439217632,0.018590812,0.136348127
super,5439217633,0.018590812,0.136348127
super,5439217634,0.018590812,0.136348127
super,5439217641,0.018590812,0.136348127
super,5439217642,0.018590812,0.136348127
super,5439217643,0.018590812,0.136348127
super,5439217644,0.018590812,0.136348127
super,5439217711,0.018590812,0.136348127
super,5439217713,0.018590812,0.136348127
super,5439217733,0.018590812,0.136348127
super,5439217734,0.018590812,0.136348127
super,5439217742,0.018590812,0.136348127
super,5439217743,0.018590812,0.136348127
super,5439217744,0.018590812,0.136348127
super,5439217821,0.018590812,0.136348127
super,5439217822,0.018590812,0.136348127
super,5439217823,0.018590812,0.136348127
super,5439217824,0.018590812,0.136348127
super,5439217833,0.018590812,0.136348127
super,5439217841,0.018590812,0.136348127
super,5439217842,0.018590812,0.136348127
super,5439217843,0.018590812,0.136348127
super,5439217844,0.018590812,0.136348127
super,5439217914,0.018590812,0.136348127
super,5439217923,0.018590812,0.136348127
super,5439217931,0.018590812,0.136348127
super,5439217932,0.018590812,0.136348127
super,5439217934,0.018590812,0.136348127
super,5439217941,0.018590812,0.136348127
super,5439217943,0.018590812,0.136348127
super,5439218244,0.018590812,0.136348127
super,5439218311,0.018590812,0.136348127
super,5439218312,0.018590812,0.136348127
super,5439218314,0.018590812,0.136348127
super,5439218321,0.018590812,0.136348127
super,5439218322,0.018590812,0.136348127
super,5439218323,0.018590812,0.136348127
super,5439218324,0.018590812,0.136348127
super,5439218331,0.018590812,0.136348127
super,5439218332,0.018590812,0.136348127
super,5439218333,0.018590812,0.136348127
super,5439218334,0.018590812,0.136348127
super,5439218341,0.018590812,0.136348127
super,5439218342,0.018590812,0.136348127
super,5439218343,0.018590812,0.136348127
super,5439218344,0.018590812,0.136348127
super,5439218411,0.018590812,0.136348127
super,5439218412,0.018590812,0.136348127
super,5439218413,0.018590812,0.136348127
super,5439218414,0.018590812,0.136348127
super,5439218421,0.018590812,0.136348127
super,5439218422,0.018590812,0.136348127
super,5439218423,0.018590812,0.136348127
super,5439218424,0.018590812,0.136348127
super,5439218431,0.018590812,0.136348127
super,5439218432,0.018590812,0.136348127
super,5439218433,0.018590812,0.136348127
super,5439218434,0.018590812,0.136348127
super,5439218441,0.018590812,0.136348127
super,5439218442,0.018590812,0.136348127
super,5439218443,0.018590812,0.136348127
super,5439218444,0.018590812,0.136348127
super,5439218511,0.018590812,0.136348127
